Belgium,p90p100,1998,0.5264
Belgium,p90p100,1999,0.5272
Belgium,p90p100,2000,0.5261
Belgium,p90p100,2001,0.5254
Belgium,p90p100,2002,0.5249
Belgium,p90p100,2003,0.5249
Belgium,p90p100,2004,0.5263
Belgium,p90p100,2005,0.526
Belgium,p90p100,2006,0.5278
Belgium,p90p100,2007,0.5293
Belgium,p90p100,2008,0.527
Belgium,p90p100,2009,0.5243
Belgium,p90p100,2010,0.5266
Belgium,p90p100,2011,0.5227
Belgium,p90p100,2012,0.5106
Belgium,p90p100,2013,0.505
Belgium,p90p100,2014,0.5088
Belgium,p90p100,2015,0.5166
Belgium,p90p100,2016,0.5181
Belgium,p90p100,2017,0.5211
Belgium,p90p100,2018,0.5211
Belgium,p90p100,2019,0.5218
Belgium,p90p100,2020,0.5209
Belgium,p90p100,2021,0.5219
Belgium,p0p50,1995,0.0803
Belgium,p0p50,1996,0.0802
Belgium,p0p50,1997,0.0803
Belgium,p0p50,1998,0.0803
Belgium,p0p50,1999,0.0802
Belgium,p0p50,2000,0.0804
Belgium,p0p50,2001,0.0804
Belgium,p0p50,2002,0.0805
Belgium,p0p50,2003,0.0805
Belgium,p0p50,2004,0.0803
Belgium,p0p50,2005,0.0803
Belgium,p0p50,2006,0.0801
Belgium,p0p50,2007,0.0799
Belgium,p0p50,2008,0.0802
Belgium,p0p50,2009,0.0805
Belgium,p0p50,2010,0.0802
Belgium,p0p50,2011,0.0791
Belgium,p0p50,2012,0.0822
Belgium,p0p50,2013,0.0835
Belgium,p0p50,2014,0.0813
Belgium,p0p50,2015,0.0791
Belgium,p0p50,2016,0.077
Belgium,p0p50,2017,0.0747
Belgium,p0p50,2018,0.0747
Belgium,p0p50,2019,0.0746
Belgium,p0p50,2020,0.0747
Belgium,p0p50,2021,0.0746
Belgium,p99p100,1995,0.1781
Belgium,p99p100,1996,0.1787
Belgium,p99p100,1997,0.1784
Belgium,p99p100,1998,0.1781
Belgium,p99p100,1999,0.1794
Belgium,p99p100,2000,0.1779
Belgium,p99p100,2001,0.1778
Belgium,p99p100,2002,0.1774
Belgium,p99p100,2003,0.1775
Belgium,p99p100,2004,0.1785
Belgium,p99p100,2005,0.1784
Belgium,p99p100,2006,0.1808
Belgium,p99p100,2007,0.1818
Belgium,p99p100,2008,0.1806
Belgium,p99p100,2009,0.1777
Belgium,p99p100,2010,0.18
Belgium,p99p100,2011,0.1777
Belgium,p99p100,2012,0.1673
Belgium,p99p100,2013,0.1621
Belgium,p99p100,2014,0.165
Belgium,p99p100,2015,0.1641
Belgium,p99p100,2016,0.156
Belgium,p99p100,2017,0.148
Belgium,p99p100,2018,0.1484
Belgium,p99p100,2019,0.1496
Belgium,p99p100,2020,0.1481
Belgium,p99p100,2021,0.1497
Canada,p90p100,1995,0.5703
Canada,p90p100,1996,0.5714
Canada,p90p100,1997,0.573
Canada,p90p100,1998,0.574
Canada,p90p100,1999,0.575
Canada,p90p100,2000,0.5796
Canada,p90p100,2001,0.5779
Canada,p90p100,2002,0.5772
Canada,p90p100,2003,0.5774
Canada,p90p100,2004,0.58
Canada,p90p100,2005,0.5819
Canada,p90p100,2006,0.584
Canada,p90p100,2007,0.5848
Canada,p90p100,2008,0.5833
Canada,p90p100,2009,0.5764
Canada,p90p100,2010,0.5795
Canada,p90p100,2011,0.5805
Canada,p90p100,2012,0.5788
Canada,p90p100,2013,0.5812
Canada,p90p100,2014,0.5827
Canada,p90p100,2015,0.5838
Canada,p90p100,2016,0.5779
Canada,p90p100,2017,0.5818
Canada,p90p100,2018,0.5822
Canada,p90p100,2019,0.5816
Canada,p90p100,2020,0.5801
Canada,p90p100,2021,0.5833
Canada,p0p50,1995,0.0499
Canada,p0p50,1996,0.0497
Canada,p0p50,1997,0.0495
Canada,p0p50,1998,0.0494
Canada,p0p50,1999,0.0493
Canada,p0p50,2000,0.0487
Canada,p0p50,2001,0.0489
Canada,p0p50,2002,0.049
Canada,p0p50,2003,0.049
Canada,p0p50,2004,0.0487
Canada,p0p50,2005,0.0484
Canada,p0p50,2006,0.0481
Canada,p0p50,2007,0.048
Canada,p0p50,2008,0.0482
Canada,p0p50,2009,0.0491
Canada,p0p50,2010,0.0487
Canada,p0p50,2011,0.0486
Canada,p0p50,2012,0.0488
Canada,p0p50,2013,0.0485
Canada,p0p50,2014,0.0483
Canada,p0p50,2015,0.0482
Canada,p0p50,2016,0.0489
Canada,p0p50,2017,0.0484
Canada,p0p50,2018,0.0484
Canada,p0p50,2019,0.0484
Canada,p0p50,2020,0.0486
Canada,p0p50,2021,0.0482
Canada,p99p100,1995,0.2327
Canada,p99p100,1996,0.2334
Canada,p99p100,1997,0.2349
Canada,p99p100,1998,0.2363
Canada,p99p100,1999,0.2376
Canada,p99p100,2000,0.2437
Canada,p99p100,2001,0.242
Canada,p99p100,2002,0.2409
Canada,p99p100,2003,0.2413
Canada,p99p100,2004,0.2447
Canada,p99p100,2005,0.2469
Canada,p99p100,2006,0.2492
Canada,p99p100,2007,0.25
Canada,p99p100,2008,0.2492
Canada,p99p100,2009,0.2391
Canada,p99p100,2010,0.2434
Canada,p99p100,2011,0.2449
Canada,p99p100,2012,0.2425
Canada,p99p100,2013,0.2452
Canada,p99p100,2014,0.2474
Canada,p99p100,2015,0.2491
Canada,p99p100,2016,0.2417
Canada,p99p100,2017,0.2461
Canada,p99p100,2018,0.247
Canada,p99p100,2019,0.2462
Canada,p99p100,2020,0.2435
Canada,p99p100,2021,0.2492
Chile,p90p100,1995,0.7741
Chile,p90p100,1996,0.778
Chile,p90p100,1997,0.7741
Chile,p90p100,1998,0.7688
Chile,p90p100,1999,0.7727
Chile,p90p100,2000,0.7798
Chile,p90p100,2001,0.783
Chile,p90p100,2002,0.7929
Chile,p90p100,2003,0.8031
Chile,p90p100,2004,0.8038
Chile,p90p100,2005,0.8029
Chile,p90p100,2006,0.8061
Chile,p90p100,2007,0.8077
Chile,p90p100,2008,0.8088
Chile,p90p100,2009,0.8058
Chile,p90p100,2010,0.8135
Chile,p90p100,2011,0.8198
Chile,p90p100,2012,0.8182
Chile,p90p100,2013,0.816
Chile,p90p100,2014,0.8156
Chile,p90p100,2015,0.8171
Chile,p90p100,2016,0.8066
Chile,p90p100,2017,0.8079
Chile,p90p100,2018,0.8058
Chile,p90p100,2019,0.8033
Chile,p90p100,2020,0.797
Chile,p90p100,2021,0.8039
Chile,p0p50,1995,0.0013
Chile,p0p50,1996,0.0012
Chile,p0p50,1997,0.0013
Chile,p0p50,1998,0.0013
Chile,p0p50,1999,0.0013
Chile,p0p50,2000,-0.0018
Chile,p0p50,2001,-0.0033
Chile,p0p50,2002,-0.0067
Chile,p0p50,2003,-0.0099
Chile,p0p50,2004,-0.009
Chile,p0p50,2005,-0.0086
Chile,p0p50,2006,-0.0103
Chile,p0p50,2007,-0.0099
Chile,p0p50,2008,-0.0088
Chile,p0p50,2009,-0.0093
Chile,p0p50,2010,-0.0091
Chile,p0p50,2011,-0.0098
Chile,p0p50,2012,-0.0093
Chile,p0p50,2013,-0.0086
Chile,p0p50,2014,-0.0086
Chile,p0p50,2015,-0.0091
Chile,p0p50,2016,-0.0076
Chile,p0p50,2017,-0.0061
Chile,p0p50,2018,-0.006
Chile,p0p50,2019,-0.0061
Chile,p0p50,2020,-0.0064
Chile,p0p50,2021,-0.0062
Chile,p99p100,1995,0.4534
Chile,p99p100,1996,0.4625
Chile,p99p100,1997,0.4533
Chile,p99p100,1998,0.4402
Chile,p99p100,1999,0.4497
Chile,p99p100,2000,0.4538
Chile,p99p100,2001,0.455
Chile,p99p100,2002,0.4647
Chile,p99p100,2003,0.476
Chile,p99p100,2004,0.4812
Chile,p99p100,2005,0.481
Chile,p99p100,2006,0.4815
Chile,p99p100,2007,0.4873
Chile,p99p100,2008,0.4947
Chile,p99p100,2009,0.4849
Chile,p99p100,2010,0.5045
Chile,p99p100,2011,0.5172
Chile,p99p100,2012,0.5153
Chile,p99p100,2013,0.5128
Chile,p99p100,2014,0.5121
Chile,p99p100,2015,0.5135
Chile,p99p100,2016,0.4943
Chile,p99p100,2017,0.504
Chile,p99p100,2018,0.499
Chile,p99p100,2019,0.4923
Chile,p99p100,2020,0.4759
Chile,p99p100,2021,0.4938
Colombia,p90p100,1995,0.7442
Colombia,p90p100,1996,0.7438
Colombia,p90p100,1997,0.7431
Colombia,p90p100,1998,0.7428
Colombia,p90p100,1999,0.7412
Colombia,p90p100,2000,0.7179
Colombia,p90p100,2001,0.7197
Colombia,p90p100,2002,0.7167
Colombia,p90p100,2003,0.7165
Colombia,p90p100,2004,0.7148
Colombia,p90p100,2005,0.6921
Colombia,p90p100,2006,0.708
Colombia,p90p100,2007,0.7165
Colombia,p90p100,2008,0.7323
Colombia,p90p100,2009,0.7667
Colombia,p90p100,2010,0.7347
Colombia,p90p100,2011,0.7054
Colombia,p90p100,2012,0.6746
Colombia,p90p100,2013,0.681
Colombia,p90p100,2014,0.694
Colombia,p90p100,2015,0.6509
Colombia,p90p100,2016,0.6544
Colombia,p90p100,2017,0.6359
Colombia,p90p100,2018,0.6469
Colombia,p90p100,2019,0.6465
Colombia,p90p100,2020,0.644
Colombia,p90p100,2021,0.6458
Colombia,p0p50,1995,0.0167
Colombia,p0p50,1996,0.0167
Colombia,p0p50,1997,0.0168
Colombia,p0p50,1998,0.0168
Colombia,p0p50,1999,0.017
Colombia,p0p50,2000,0.0184
Colombia,p0p50,2001,0.0183
Colombia,p0p50,2002,0.0186
Colombia,p0p50,2003,0.0184
Colombia,p0p50,2004,0.0204
Colombia,p0p50,2005,0.0289
Colombia,p0p50,2006,0.0256
Colombia,p0p50,2007,0.0232
Colombia,p0p50,2008,0.0186
Colombia,p0p50,2009,0.0058
Colombia,p0p50,2010,0.0178
Colombia,p0p50,2011,0.0259
Colombia,p0p50,2012,0.0335
Colombia,p0p50,2013,0.032
Colombia,p0p50,2014,0.0287
Colombia,p0p50,2015,0.0385
Colombia,p0p50,2016,0.0376
Colombia,p0p50,2017,0.0413
Colombia,p0p50,2018,0.0392
Colombia,p0p50,2019,0.0392
Colombia,p0p50,2020,0.0395
Colombia,p0p50,2021,0.0393
Colombia,p99p100,1995,0.4514
Colombia,p99p100,1996,0.4504
Colombia,p99p100,1997,0.4492
Colombia,p99p100,1998,0.4486
Colombia,p99p100,1999,0.4454
Colombia,p99p100,2000,0.395
Colombia,p99p100,2001,0.3987
Colombia,p99p100,2002,0.3928
Colombia,p99p100,2003,0.3916
Colombia,p99p100,2004,0.3971
Colombia,p99p100,2005,0.3854
Colombia,p99p100,2006,0.4071
Colombia,p99p100,2007,0.4154
Colombia,p99p100,2008,0.4314
Colombia,p99p100,2009,0.4553
Colombia,p99p100,2010,0.4334
Colombia,p99p100,2011,0.4022
Colombia,p99p100,2012,0.3687
Colombia,p99p100,2013,0.3753
Colombia,p99p100,2014,0.389
Colombia,p99p100,2015,0.3421
Colombia,p99p100,2016,0.344
Colombia,p99p100,2017,0.3251
Colombia,p99p100,2018,0.3367
Colombia,p99p100,2019,0.3358
Colombia,p99p100,2020,0.3311
Colombia,p99p100,2021,0.3344
Costa Rica,p90p100,1995,0.6075
Costa Rica,p90p100,1996,0.6074
Costa Rica,p90p100,1997,0.6072
Costa Rica,p90p100,1998,0.6072
Costa Rica,p90p100,1999,0.6072
Costa Rica,p90p100,2000,0.6073
Costa Rica,p90p100,2001,0.6075
Costa Rica,p90p100,2002,0.6075
Costa Rica,p90p100,2003,0.6076
Costa Rica,p90p100,2004,0.6074
Costa Rica,p90p100,2005,0.6074
Costa Rica,p90p100,2006,0.6073
Costa Rica,p90p100,2007,0.6073
Costa Rica,p90p100,2008,0.6076
Costa Rica,p90p100,2009,0.6076
Costa Rica,p90p100,2010,0.6077
Costa Rica,p90p100,2011,0.6122
Costa Rica,p90p100,2012,0.6766
Costa Rica,p90p100,2013,0.789
Costa Rica,p90p100,2014,0.6538
Costa Rica,p90p100,2015,0.6718
Costa Rica,p90p100,2016,0.7175
Costa Rica,p90p100,2017,0.6435
Costa Rica,p90p100,2018,0.6832
Costa Rica,p90p100,2019,0.6833
Costa Rica,p90p100,2020,0.6833
Costa Rica,p90p100,2021,0.6834
Costa Rica,p0p50,1995,0.0443
Costa Rica,p0p50,1996,0.0444
Costa Rica,p0p50,1997,0.0444
Costa Rica,p0p50,1998,0.0444
Costa Rica,p0p50,1999,0.0444
Costa Rica,p0p50,2000,0.0444
Costa Rica,p0p50,2001,0.0443
Costa Rica,p0p50,2002,0.0443
Costa Rica,p0p50,2003,0.0443
Costa Rica,p0p50,2004,0.0444
Costa Rica,p0p50,2005,0.0444
Costa Rica,p0p50,2006,0.0444
Costa Rica,p0p50,2007,0.0444
Costa Rica,p0p50,2008,0.0443
Costa Rica,p0p50,2009,0.0443
Costa Rica,p0p50,2010,0.0443
Costa Rica,p0p50,2011,0.0435
Costa Rica,p0p50,2012,0.0288
Costa Rica,p0p50,2013,-0.0056
Costa Rica,p0p50,2014,0.0346
Costa Rica,p0p50,2015,0.03
Costa Rica,p0p50,2016,0.0173
Costa Rica,p0p50,2017,0.037
Costa Rica,p0p50,2018,0.027
Costa Rica,p0p50,2019,0.027
Costa Rica,p0p50,2020,0.027
Costa Rica,p0p50,2021,0.027
Costa Rica,p99p100,1995,0.2708
Costa Rica,p99p100,1996,0.2707
Costa Rica,p99p100,1997,0.2705
Costa Rica,p99p100,1998,0.2705
Costa Rica,p99p100,1999,0.2705
Costa Rica,p99p100,2000,0.2706
Costa Rica,p99p100,2001,0.2708
Costa Rica,p99p100,2002,0.2709
Costa Rica,p99p100,2003,0.2709
Costa Rica,p99p100,2004,0.2707
Costa Rica,p99p100,2005,0.2708
Costa Rica,p99p100,2006,0.2706
Costa Rica,p99p100,2007,0.2707
Costa Rica,p99p100,2008,0.271
Costa Rica,p99p100,2009,0.271
Costa Rica,p99p100,2010,0.271
Costa Rica,p99p100,2011,0.276
Costa Rica,p99p100,2012,0.3457
Costa Rica,p99p100,2013,0.4597
Costa Rica,p99p100,2014,0.3213
Costa Rica,p99p100,2015,0.3407
Costa Rica,p99p100,2016,0.3886
Costa Rica,p99p100,2017,0.3101
Costa Rica,p99p100,2018,0.3528
Costa Rica,p99p100,2019,0.3529
Costa Rica,p99p100,2020,0.3529
Costa Rica,p99p100,2021,0.353
Czech Republic,p90p100,1995,0.5556
Czech Republic,p90p100,1996,0.5557
Czech Republic,p90p100,1997,0.5557
Czech Republic,p90p100,1998,0.5557
Czech Republic,p90p100,1999,0.5557
Czech Republic,p90p100,2000,0.5557
Czech Republic,p90p100,2001,0.5558
Czech Republic,p90p100,2002,0.5558
Czech Republic,p90p100,2003,0.5559
Czech Republic,p90p100,2004,0.5561
Czech Republic,p90p100,2005,0.5563
Czech Republic,p90p100,2006,0.5584
Czech Republic,p90p100,2007,0.5619
Czech Republic,p90p100,2008,0.5671
Czech Republic,p90p100,2009,0.5605
Czech Republic,p90p100,2010,0.5645
Czech Republic,p90p100,2011,0.566
Czech Republic,p90p100,2012,0.5662
Czech Republic,p90p100,2013,0.5686
Czech Republic,p90p100,2014,0.5725
Czech Republic,p90p100,2015,0.5694
Czech Republic,p90p100,2016,0.5697
Czech Republic,p90p100,2017,0.5739
Czech Republic,p90p100,2018,0.5783
Czech Republic,p90p100,2019,0.5793
Czech Republic,p90p100,2020,0.579
Czech Republic,p90p100,2021,0.5847
Czech Republic,p0p50,1995,0.0518
Czech Republic,p0p50,1996,0.0518
Czech Republic,p0p50,1997,0.0518
Czech Republic,p0p50,1998,0.0518
Czech Republic,p0p50,1999,0.0518
Czech Republic,p0p50,2000,0.0518
Czech Republic,p0p50,2001,0.0517
Czech Republic,p0p50,2002,0.0518
Czech Republic,p0p50,2003,0.0517
Czech Republic,p0p50,2004,0.0517
Czech Republic,p0p50,2005,0.0517
Czech Republic,p0p50,2006,0.0514
Czech Republic,p0p50,2007,0.051
Czech Republic,p0p50,2008,0.0504
Czech Republic,p0p50,2009,0.0512
Czech Republic,p0p50,2010,0.0507
Czech Republic,p0p50,2011,0.0506
Czech Republic,p0p50,2012,0.0505
Czech Republic,p0p50,2013,0.0502
Czech Republic,p0p50,2014,0.0498
Czech Republic,p0p50,2015,0.0501
Czech Republic,p0p50,2016,0.0501
Czech Republic,p0p50,2017,0.0496
Czech Republic,p0p50,2018,0.0491
Czech Republic,p0p50,2019,0.049
Czech Republic,p0p50,2020,0.049
Czech Republic,p0p50,2021,0.0484
Czech Republic,p99p100,1995,0.2192
Czech Republic,p99p100,1996,0.2193
Czech Republic,p99p100,1997,0.2192
Czech Republic,p99p100,1998,0.2193
Czech Republic,p99p100,1999,0.2193
Czech Republic,p99p100,2000,0.2193
Czech Republic,p99p100,2001,0.2193
Czech Republic,p99p100,2002,0.2193
Czech Republic,p99p100,2003,0.2194
Czech Republic,p99p100,2004,0.2196
Czech Republic,p99p100,2005,0.2198
Czech Republic,p99p100,2006,0.223
Czech Republic,p99p100,2007,0.229
Czech Republic,p99p100,2008,0.2362
Czech Republic,p99p100,2009,0.2271
Czech Republic,p99p100,2010,0.2338
Czech Republic,p99p100,2011,0.2369
Czech Republic,p99p100,2012,0.2361
Czech Republic,p99p100,2013,0.2409
Czech Republic,p99p100,2014,0.2471
Czech Republic,p99p100,2015,0.2413
Czech Republic,p99p100,2016,0.2429
Czech Republic,p99p100,2017,0.2503
Czech Republic,p99p100,2018,0.2584
Czech Republic,p99p100,2019,0.2602
Czech Republic,p99p100,2020,0.2598
Czech Republic,p99p100,2021,0.2698
Denmark,p90p100,1995,0.5189
Denmark,p90p100,1996,0.5192
Denmark,p90p100,1997,0.5475
Denmark,p90p100,1998,0.5484
Denmark,p90p100,1999,0.5543
Denmark,p90p100,2000,0.5401
Denmark,p90p100,2001,0.5183
Denmark,p90p100,2002,0.5121
Denmark,p90p100,2003,0.5055
Denmark,p90p100,2004,0.5082
Denmark,p90p100,2005,0.5157
Denmark,p90p100,2006,0.5113
Denmark,p90p100,2007,0.5111
Denmark,p90p100,2008,0.4896
Denmark,p90p100,2009,0.5092
Denmark,p90p100,2010,0.5107
Denmark,p90p100,2011,0.5013
Denmark,p90p100,2012,0.4942
Denmark,p90p100,2013,0.4998
Denmark,p90p100,2014,0.5048
Denmark,p90p100,2015,0.5021
Denmark,p90p100,2016,0.503
Denmark,p90p100,2017,0.505
Denmark,p90p100,2018,0.504
Denmark,p90p100,2019,0.5014
Denmark,p90p100,2020,0.5016
Denmark,p90p100,2021,0.5074
Denmark,p0p50,1995,0.0269
Denmark,p0p50,1996,0.0263
Denmark,p0p50,1997,0.019
Denmark,p0p50,1998,0.0184
Denmark,p0p50,1999,0.0252
Denmark,p0p50,2000,0.0356
Denmark,p0p50,2001,0.0322
Denmark,p0p50,2002,0.0229
Denmark,p0p50,2003,0.0341
Denmark,p0p50,2004,0.0419
Denmark,p0p50,2005,0.0521
Denmark,p0p50,2006,0.0556
Denmark,p0p50,2007,0.0535
Denmark,p0p50,2008,0.0479
Denmark,p0p50,2009,0.0299
Denmark,p0p50,2010,0.0346
Denmark,p0p50,2011,0.0295
Denmark,p0p50,2012,0.0413
Denmark,p0p50,2013,0.0407
Denmark,p0p50,2014,0.0403
Denmark,p0p50,2015,0.0405
Denmark,p0p50,2016,0.0405
Denmark,p0p50,2017,0.0403
Denmark,p0p50,2018,0.0404
Denmark,p0p50,2019,0.0407
Denmark,p0p50,2020,0.0406
Denmark,p0p50,2021,0.0402
Denmark,p99p100,1995,0.1905
Denmark,p99p100,1996,0.1897
Denmark,p99p100,1997,0.2176
Denmark,p99p100,1998,0.2213
Denmark,p99p100,1999,0.2373
Denmark,p99p100,2000,0.2268
Denmark,p99p100,2001,0.1911
Denmark,p99p100,2002,0.1785
Denmark,p99p100,2003,0.1748
Denmark,p99p100,2004,0.188
Denmark,p99p100,2005,0.214
Denmark,p99p100,2006,0.2149
Denmark,p99p100,2007,0.2102
Denmark,p99p100,2008,0.1753
Denmark,p99p100,2009,0.1911
Denmark,p99p100,2010,0.2063
Denmark,p99p100,2011,0.1922
Denmark,p99p100,2012,0.1958
Denmark,p99p100,2013,0.2034
Denmark,p99p100,2014,0.2103
Denmark,p99p100,2015,0.2067
Denmark,p99p100,2016,0.2082
Denmark,p99p100,2017,0.2116
Denmark,p99p100,2018,0.2112
Denmark,p99p100,2019,0.2069
Denmark,p99p100,2020,0.2072
Denmark,p99p100,2021,0.2164
Estonia,p90p100,1995,0.6744
Estonia,p90p100,1996,0.667
Estonia,p90p100,1997,0.6669
Estonia,p90p100,1998,0.6692
Estonia,p90p100,1999,0.6715
Estonia,p90p100,2000,0.6709
Estonia,p90p100,2001,0.6697
Estonia,p90p100,2002,0.6725
Estonia,p90p100,2003,0.6739
Estonia,p90p100,2004,0.669
Estonia,p90p100,2005,0.6823
Estonia,p90p100,2006,0.6733
Estonia,p90p100,2007,0.6674
Estonia,p90p100,2008,0.6645
Estonia,p90p100,2009,0.6577
Estonia,p90p100,2010,0.6609
Estonia,p90p100,2011,0.6636
Estonia,p90p100,2012,0.6655
Estonia,p90p100,2013,0.6664
Estonia,p90p100,2014,0.6665
Estonia,p90p100,2015,0.6556
Estonia,p90p100,2016,0.6534
Estonia,p90p100,2017,0.6603
Estonia,p90p100,2018,0.665
Estonia,p90p100,2019,0.6642
Estonia,p90p100,2020,0.6642
Estonia,p90p100,2021,0.6642
Estonia,p0p50,1995,0.0043
Estonia,p0p50,1996,0.0052
Estonia,p0p50,1997,0.0052
Estonia,p0p50,1998,0.0049
Estonia,p0p50,1999,0.0046
Estonia,p0p50,2000,0.0047
Estonia,p0p50,2001,0.0048
Estonia,p0p50,2002,0.0045
Estonia,p0p50,2003,0.0044
Estonia,p0p50,2004,0.0049
Estonia,p0p50,2005,0.0033
Estonia,p0p50,2006,0.0044
Estonia,p0p50,2007,0.0051
Estonia,p0p50,2008,0.0054
Estonia,p0p50,2009,0.0062
Estonia,p0p50,2010,0.0058
Estonia,p0p50,2011,0.0055
Estonia,p0p50,2012,0.0053
Estonia,p0p50,2013,0.0052
Estonia,p0p50,2014,0.0095
Estonia,p0p50,2015,0.0112
Estonia,p0p50,2016,0.0118
Estonia,p0p50,2017,0.0132
Estonia,p0p50,2018,0.0127
